Host ID,Host Name,Neighborhood,District,Latitude,Longitude,Room Type,Minimum Nights,Reviews,Last Review,Monthly Reviews,Number of Listings,Days Available,Price
5,3,3,188,16,20,1,7,0,89,77.2725659226492,2,35,50
58,8,2,200,19,8,0,5,6,90,326.0,1,116,249
73,13,2,94,18,2,0,29,0,85,81.744865398358,327,319,182
73,13,2,136,16,7,0,29,0,88,135.98340612921987,327,261,190
58,9,1,81,0,0,1,5,2,90,170.0,2,55,68
48,3,3,122,15,22,1,1,10,91,447.0,4,218,50
77,2,2,93,23,15,1,3,5,90,249.0,3,224,135
77,9,2,118,12,5,0,7,3,90,175.0,1,284,120
53,10,1,28,8,22,1,2,8,91,392.0,1,19,65
73,13,2,94,18,2,0,29,0,85,81.78708325088162,327,333,189
77,4,1,28,7,20,0,4,2,89,93.0,1,34,90
73,13,2,94,18,2,0,29,0,85,81.89561272254217,327,331,187
73,13,2,136,16,7,0,29,0,85,85.94311031194727,327,355,202
64,7,3,188,16,20,1,30,0,88,130.21881470622515,103,216,43
73,13,2,136,16,7,0,29,0,85,85.8727419620194,327,365,200
73,13,2,136,15,8,0,29,0,85,86.39919566828488,327,345,190
73,13,2,94,18,2,0,29,0,85,81.81432287436213,327,334,184
73,13,2,94,18,2,0,29,0,85,81.83503407162968,327,335,187
77,6,1,28,4,22,1,1,6,90,513.0,1,52,60
73,13,2,190,18,4,0,29,0,81,48.91497588517038,327,342,215
73,13,2,136,16,7,0,29,0,85,85.62485552986077,327,339,200
62,9,1,13,5,15,1,2,2,91,89.0,2,8,50
45,10,3,165,9,21,1,30,0,89,122.60622056780143,1,36,50
77,10,1,13,5,19,1,1,25,91,881.0,3,160,89
65,6,3,77,18,24,1,1,7,91,317.0,6,326,70
69,12,2,126,16,4,2,3,1,90,99.0,6,353,65
77,3,2,94,17,2,0,3,11,91,507.0,1,152,225
49,1,1,7,0,0,2,9,1,90,99.0,12,0,18
49,1,1,7,0,0,2,5,0,90,151.18499049550593,12,0,22
76,5,3,4,19,21,0,1,12,91,697.0,3,283,199
38,11,0,153,24,24,2,1,0,90,137.72385982438834,1,5,20
73,13,2,136,16,7,0,29,0,85,85.57936311192282,327,326,204
77,6,1,28,5,22,1,1,9,90,421.0,1,262,70
61,8,2,200,20,13,0,2,8,90,337.0,1,0,155
52,7,1,189,1,0,0,1,9,91,821.0,1,106,95
10,6,3,188,15,20,1,1,4,91,399.0,2,25,72
22,7,0,117,23,21,1,3,0,90,108.64073602779878,1,0,65
65,3,1,60,1,18,1,3,2,90,153.0,7,245,75
77,9,1,60,1,17,1,2,7,90,428.0,1,0,40
77,4,2,200,20,15,0,3,4,90,189.0,1,315,150
77,8,3,77,16,24,1,1,0,89,221.45923757358398,1,365,75
46,2,2,126,16,6,0,1,4,90,184.0,1,235,300
77,2,2,93,23,15,1,3,6,90,285.0,3,247,135
77,2,2,93,23,15,1,5,1,89,63.0,3,320,135
36,13,2,35,10,2,0,2,5,90,241.0,1,231,300
29,3,3,54,20,22,1,2,5,91,230.0,1,11,30
77,7,1,52,4,23,0,2,11,91,568.0,1,179,100
69,2,2,201,21,8,1,5,1,89,49.0,1,0,48
77,0,1,17,0,1,1,5,4,89,173.0,1,0,40
25,2,1,150,3,7,0,3,4,90,272.0,1,130,150
20,7,1,213,8,17,2,3,0,90,104.57803852506626,1,16,50
15,6,1,213,11,12,0,45,0,90,56.24117708124368,1,62,109
77,3,3,163,6,24,1,1,12,91,536.0,7,179,56
77,11,3,116,16,17,0,2,6,90,345.0,1,316,199
52,10,2,64,12,4,0,3,4,91,181.0,1,0,120
77,0,3,11,16,24,1,1,0,90,238.6523806796659,1,289,80
77,1,1,20,0,2,0,18,2,90,161.0,2,38,95
77,7,2,201,22,9,1,14,1,88,41.0,1,15,50
14,5,2,205,24,17,1,1,11,90,492.0,1,97,70
41,13,2,94,19,5,1,5,3,90,175.0,1,331,110
77,1,2,208,15,1,0,1,10,91,544.0,1,32,259
77,9,2,111,15,7,0,1,4,90,213.0,1,144,190
77,1,1,213,9,15,1,1,4,90,202.0,3,365,100
77,10,1,90,14,13,0,1,2,90,199.0,1,229,200
31,2,1,51,4,9,1,2,0,90,130.97172363050143,2,21,100
55,12,1,51,3,20,0,10,0,90,184.25310066494075,3,258,80
77,1,2,94,18,3,0,1,9,90,528.0,1,88,249
77,13,1,213,10,9,0,2,3,90,183.0,1,25,300
77,6,4,142,0,0,0,2,0,91,249.22214864582014,1,0,150
3,2,2,205,24,16,0,3,9,91,465.0,1,236,128
76,6,1,60,1,14,1,2,3,90,199.0,1,180,120
65,10,2,34,16,1,0,7,3,90,264.0,1,13,134
77,5,1,26,2,22,1,2,0,89,209.2003066287175,1,176,38
54,8,2,93,22,13,1,1,3,90,256.0,1,71,70
66,8,1,13,6,12,1,1,14,91,702.0,1,0,75
48,9,4,125,0,0,0,2,2,90,199.0,1,231,115
77,12,2,136,16,7,0,1,8,90,452.0,1,140,239
77,2,1,213,10,16,0,1,9,90,385.0,1,200,140
33,10,2,208,14,0,0,2,4,90,239.0,1,22,180
70,14,2,201,22,8,1,3,3,90,204.0,1,2,45
76,9,4,87,0,0,1,21,0,90,200.3658196871375,2,281,29
77,1,0,117,23,22,1,2,7,90,349.0,1,60,27
30,0,0,95,23,19,0,40,0,90,83.13134208546055,1,0,70
77,13,3,165,7,22,0,7,2,89,112.0,1,142,210
17,11,2,126,17,8,1,60,0,85,-31.654688096250396,1,327,109
77,14,2,126,17,8,1,7,9,90,402.0,1,128,129
77,11,2,61,22,16,2,1,5,91,230.0,7,90,60
77,0,2,200,19,14,0,4,9,91,499.0,1,170,299
39,13,1,13,3,21,0,3,2,89,119.0,1,14,150
14,2,1,51,2,17,0,30,0,88,38.452398709028316,3,73,140
64,0,1,213,11,16,0,7,1,89,56.0,1,0,94
62,2,1,213,10,9,0,3,4,90,206.0,2,0,300
77,0,2,177,12,1,0,4,4,90,244.0,1,21,160
61,8,2,35,10,2,0,2,5,90,293.0,1,298,200
76,12,1,13,5,12,0,30,1,90,93.0,1,191,132
42,12,1,51,2,12,0,6,0,90,156.35184261276743,1,101,97
77,2,2,35,11,2,1,1,0,89,197.98843831204184,3,39,67
12,11,2,73,9,0,0,7,2,90,91.0,1,1,139
77,12,1,88,0,5,0,3,4,90,299.0,1,167,129
47,0,1,51,3,13,0,2,9,91,408.0,1,5,100
32,0,1,90,13,11,1,2,15,91,685.0,1,65,65
21,10,2,93,23,14,1,10,0,91,122.40646068234227,1,55,50
75,2,2,114,11,2,1,30,0,88,137.4716577073581,3,35,51
73,13,2,73,9,0,0,29,0,89,150.70742859096745,327,338,130
75,2,2,114,11,2,1,30,0,88,137.44656943462383,3,35,59
76,14,3,218,15,22,1,1,16,91,697.0,2,81,50
77,3,1,23,0,10,1,2,6,91,599.0,1,50,55
30,13,1,213,10,18,1,1,1,90,99.0,1,188,89
77,10,3,188,15,20,1,2,6,91,280.0,1,180,60
77,13,1,51,3,12,0,7,1,89,62.0,1,35,175
18,6,2,129,22,9,1,2,11,91,578.0,1,9,85
77,14,3,165,9,21,0,7,0,90,232.81612981031788,1,126,170
77,5,2,201,22,10,1,1,9,89,457.0,1,0,60
69,14,3,77,15,24,1,1,0,86,155.57045426399236,5,23,50
73,13,2,73,9,0,0,29,0,88,133.04737613014657,327,246,130
73,13,2,73,9,1,0,29,1,90,87.0,327,358,100
32,2,0,133,22,21,0,3,5,90,249.0,3,45,120
3,12,2,129,22,8,0,1,0,91,108.64187266683763,1,11,200
31,4,3,4,18,20,1,7,0,91,160.98107859433702,3,356,95
17,5,1,13,4,14,0,2,0,85,30.453777774729446,1,40,120
77,14,2,34,16,1,0,1,19,90,789.0,1,5,129
77,4,1,28,5,22,1,1,5,90,253.0,2,179,70
77,7,2,201,20,6,0,30,0,88,146.95849561684548,1,36,230
35,3,2,143,13,2,0,10,1,90,78.0,1,18,250
73,11,3,165,8,22,1,1,10,90,440.0,1,365,60
77,4,1,28,5,22,1,1,4,90,187.0,2,160,50
73,13,2,200,18,9,0,29,0,88,135.1309099222805,327,221,150
24,10,1,51,3,12,2,5,7,91,332.0,4,14,24
63,13,1,13,4,15,1,3,1,90,99.0,1,83,79
59,3,2,201,20,4,0,3,0,90,187.41107010959507,1,0,180
73,13,2,73,9,1,0,29,0,89,150.8509564994032,327,340,179
77,4,2,35,11,3,0,6,3,90,219.0,2,333,135
73,13,2,94,18,2,0,29,0,85,81.87885124995553,327,324,189
77,4,2,111,15,7,0,1,0,89,206.91182472792687,1,20,299
73,13,2,73,9,0,0,29,0,89,150.60432924460005,327,351,100
77,10,1,13,4,19,1,2,12,91,553.0,3,349,70
77,11,2,64,13,6,0,3,6,90,326.0,1,162,250
77,13,2,73,8,0,0,3,7,91,388.0,1,231,300
64,6,3,104,9,24,0,3,6,91,304.0,1,37,64
30,11,2,61,21,15,0,30,0,91,121.73919005083314,1,235,35
77,10,1,13,5,19,1,1,22,91,874.0,3,347,59
61,14,1,213,10,10,1,6,2,90,145.0,1,4,69
77,12,1,51,2,17,0,4,4,90,249.0,1,64,120
30,6,2,73,9,0,0,4,0,90,131.1090847436838,1,29,168
77,3,2,126,17,8,0,4,4,91,278.0,1,157,325
58,11,1,13,7,17,1,1,1,89,69.0,1,0,63
63,4,2,94,19,4,0,30,0,88,122.74441247691891,25,290,265
41,2,2,64,13,5,1,3,0,90,150.5962895691354,2,52,100
60,1,2,64,14,5,0,30,0,85,64.65356268363315,232,323,271
77,7,1,181,2,4,0,2,2,89,114.0,1,14,175
60,1,2,64,14,5,0,30,0,85,64.87574319501147,232,334,271
60,1,2,64,14,5,0,30,0,88,112.9106957236483,232,43,285
33,11,2,64,13,5,0,3,4,90,196.0,1,4,200
77,14,2,94,17,2,0,1,9,91,457.0,1,190,200
40,10,1,13,6,17,1,3,0,91,170.35625098789325,1,89,100
60,1,2,64,14,5,0,30,0,88,115.2611819808751,232,301,298
71,4,1,28,5,22,1,10,0,90,203.62074992843787,1,69,75
73,7,3,170,1,24,1,1,14,91,643.0,2,88,60
58,4,4,147,0,0,1,1,1,90,99.0,3,179,65
34,4,3,68,15,23,1,1,1,89,49.0,1,35,55
3,9,1,213,10,15,0,1,0,76,-77.75078816070626,1,8,192
39,7,1,157,3,8,0,2,11,91,568.0,1,112,279
32,2,0,133,22,21,0,3,1,90,99.0,3,45,120
73,13,2,126,17,5,0,29,0,85,84.12838536207224,327,343,217
49,9,2,94,18,2,1,2,7,90,338.0,1,1,112
77,14,1,20,0,5,0,1,3,91,128.0,1,177,120
77,9,2,64,13,7,0,12,0,90,209.88679974470577,1,0,173
77,8,1,51,2,17,2,2,0,90,216.80346094221835,3,365,45
65,3,1,60,1,19,1,3,0,91,219.93925188259553,7,320,110
60,12,1,13,4,22,2,7,0,89,169.12898158276442,2,88,25
77,10,1,213,10,18,1,2,2,90,139.0,1,16,49
73,7,1,51,2,20,1,1,3,90,133.0,2,365,99
77,10,3,96,11,24,1,1,0,89,220.81524410823414,3,89,175
73,13,2,190,18,4,0,29,0,81,48.88687063885959,327,343,154
62,3,1,13,7,15,0,2,6,91,352.0,2,346,247
33,14,2,64,12,6,1,4,0,90,134.79601453676995,2,8,140
61,3,1,13,4,21,1,1,1,89,44.0,1,5,125
47,4,3,4,17,21,1,25,0,89,133.53667654255392,3,199,55
74,8,2,102,24,19,1,3,0,90,214.1256536516802,8,255,90
75,2,1,52,4,23,1,1,7,91,361.0,1,158,35
77,2,2,64,14,5,0,6,0,91,234.15893208024912,1,140,299
11,6,1,213,10,10,1,2,7,90,361.0,2,55,70
11,6,1,213,10,10,0,2,0,91,115.22238740468599,2,10,180
73,13,2,34,15,2,0,29,0,89,151.13699054863645,327,365,209
73,13,2,190,17,4,0,29,0,88,131.85332543454905,327,220,159
73,13,2,190,18,4,0,29,0,81,48.79507518838042,327,333,220
73,13,2,94,18,2,0,29,0,85,81.85121356487362,327,331,187
73,13,2,190,17,4,0,29,0,81,48.88523965251949,327,338,215
73,13,2,190,18,5,0,29,0,88,132.19195373378625,327,221,159
73,13,2,73,9,0,0,29,0,85,83.37335855732013,327,337,130
64,7,2,61,21,17,1,30,0,88,119.69541555886815,103,0,38
12,0,1,28,8,21,1,3,1,89,59.0,3,1,90
22,11,1,90,14,11,0,2,1,90,99.0,1,0,200
73,14,1,88,0,3,0,1,0,89,194.6310311799643,1,0,140
76,11,3,184,8,24,1,2,0,89,215.83914699581143,2,84,40
77,8,3,11,18,24,1,31,0,88,160.62552969330278,1,69,40
9,8,2,144,12,2,0,1,1,89,53.0,1,0,200
6,1,1,13,6,11,0,6,1,90,99.0,2,0,90
32,2,0,133,22,21,0,3,1,89,63.0,3,48,145
75,12,2,94,18,3,0,1,6,90,294.0,1,299,190
77,3,3,163,5,24,1,1,12,91,544.0,7,179,58
75,8,3,159,9,24,0,1,0,91,254.6743805580742,3,0,175
49,12,2,200,20,14,0,3,0,90,176.26471387573412,1,45,280
77,3,3,163,6,24,1,1,6,91,272.0,7,176,58
78,11,3,104,3,24,1,1,4,91,225.0,3,356,150
21,0,1,28,6,20,1,2,3,90,179.0,1,0,90
77,3,3,163,5,24,1,1,12,91,536.0,7,180,53
56,10,2,93,21,11,0,4,2,91,90.0,1,4,299
77,3,3,163,6,24,1,1,11,90,492.0,7,176,53
63,4,2,201,20,4,0,30,2,90,135.0,25,322,190
78,11,3,218,16,23,0,1,5,90,258.0,4,23,179
63,4,2,201,19,4,0,30,0,88,120.85381247697964,25,181,190
42,8,1,28,5,21,1,3,1,89,74.0,1,158,49
39,8,1,74,1,9,0,3,5,90,499.0,5,113,85
63,4,2,201,19,5,0,30,1,89,52.0,25,189,190
67,13,2,61,21,17,1,3,8,91,406.0,1,16,49
54,9,1,174,0,11,1,2,7,90,381.0,1,124,50
19,9,3,165,8,22,1,1,0,85,46.08207163387695,1,180,149
77,3,3,163,6,24,1,1,11,91,499.0,7,179,80
75,12,2,34,15,3,1,30,1,89,47.0,1,69,85
31,0,2,200,20,13,1,4,2,90,129.0,2,77,94
77,14,2,94,18,3,1,3,9,91,457.0,1,94,95
76,14,3,68,15,23,1,2,6,90,276.0,1,292,42
45,9,2,64,13,6,0,2,4,89,187.0,1,0,250
15,10,2,93,22,15,1,3,1,89,62.0,6,365,145
76,5,3,4,19,21,1,1,2,89,104.0,3,281,79
77,10,3,96,11,24,1,1,5,90,299.0,3,89,50
78,7,3,4,19,21,0,1,7,90,317.0,1,25,150
76,5,3,4,19,21,1,1,0,90,230.9493012015135,3,0,110
77,10,3,96,11,24,1,1,4,90,175.0,3,89,50
16,13,2,34,15,1,0,3,4,91,292.0,1,1,159
73,13,2,73,9,1,0,29,0,89,151.05081957461863,327,361,130
35,5,1,90,14,11,1,1,5,90,305.0,2,138,61
73,13,2,73,9,0,0,29,1,90,99.0,327,339,179
78,3,0,130,24,20,1,1,0,90,212.21783454143542,1,180,130
42,9,2,94,19,4,1,1,10,90,475.0,5,357,120
15,3,2,34,16,1,0,1,6,90,276.0,1,2,195
20,5,1,213,10,14,1,1,2,90,119.0,1,0,70
68,4,2,61,21,16,1,14,0,90,190.23939477638072,1,2,45
77,4,1,51,3,20,1,2,2,90,199.0,3,158,75
18,13,1,13,4,12,1,2,3,91,183.0,4,22,75
78,6,1,28,7,19,1,2,11,91,621.0,1,102,76
64,11,1,30,0,22,1,1,2,90,87.0,2,365,50
68,14,2,73,9,0,0,30,0,88,134.74681376738025,1,49,220
11,3,1,213,9,13,0,6,1,91,99.0,1,7,100
71,12,2,94,17,4,0,30,0,88,138.94392741751503,2,115,141
78,2,2,126,18,8,1,3,0,90,214.6201102079949,1,0,175
77,5,1,53,8,3,0,30,0,89,162.1361953376372,2,365,200
77,5,1,53,8,3,0,30,0,85,94.6860863589109,2,334,200
40,5,2,126,17,8,0,4,1,90,99.0,1,19,240
78,11,2,93,23,14,1,3,8,90,386.0,1,359,100
5,12,2,85,14,6,0,14,0,90,77.6795348643596,1,0,150
18,6,1,13,7,12,1,6,0,89,85.96007659301205,2,67,60
78,12,1,19,5,4,0,4,0,90,215.84492038263204,1,70,182
31,7,2,205,24,16,1,2,2,91,199.0,1,86,55
53,0,1,41,6,10,1,2,1,89,50.0,1,11,55
78,11,3,218,16,23,0,1,4,89,206.0,4,56,150
42,8,3,116,16,11,0,30,0,89,113.51901646799192,1,0,123
23,10,2,64,12,5,0,1,1,89,49.0,1,0,230
78,11,3,218,16,23,0,1,5,91,253.0,4,76,179
8,11,1,174,0,12,1,3,0,90,91.30049200065447,1,83,70
54,5,1,84,2,3,0,10,3,90,208.0,1,5,180
78,11,3,218,16,23,0,1,4,91,221.0,4,75,179
57,3,2,200,18,9,0,7,1,91,99.0,1,93,150
78,4,1,213,9,9,0,2,2,90,139.0,1,0,240
58,4,4,147,0,0,0,1,1,90,99.0,3,363,130
78,5,2,118,10,4,1,4,12,91,663.0,2,168,89
78,3,2,126,17,6,1,1,8,90,420.0,7,50,150
45,14,3,188,15,20,1,8,0,88,136.45313701543446,2,363,88
33,7,2,93,22,16,0,4,3,90,154.0,1,0,165
71,12,2,190,18,6,0,2,1,90,99.0,1,4,160
69,12,0,101,23,23,1,1,9,90,408.0,2,97,36
77,11,3,11,19,24,1,2,7,91,567.0,2,302,32
78,3,2,190,17,6,1,1,5,90,241.0,7,51,200
52,11,2,93,22,14,1,1,2,90,93.0,2,1,98
57,4,4,179,0,0,1,1,2,90,199.0,1,176,99
18,13,1,13,4,11,1,3,1,89,49.0,4,31,65
15,10,2,93,22,15,1,3,0,88,72.15119396681608,6,365,115
43,13,2,73,9,0,1,1,0,85,73.89060739219167,4,362,270
64,7,3,218,15,22,1,30,0,88,129.2248709915924,103,10,54
57,8,1,13,4,21,0,3,3,90,172.0,2,120,100
78,0,1,23,0,7,1,1,0,88,186.10357588528007,1,362,100
75,13,2,73,9,0,0,5,1,89,64.0,1,43,230
43,13,2,73,9,1,1,1,0,85,74.97372891553373,4,365,270
17,6,1,74,1,11,1,1,3,90,163.0,1,0,75
78,14,1,213,8,15,1,2,3,90,152.0,1,83,85
42,3,2,61,21,17,1,3,4,91,299.0,6,90,85
57,3,1,28,4,22,0,3,4,90,221.0,1,26,100
69,10,1,189,0,0,0,3,2,90,110.0,1,0,82
78,9,2,93,23,16,1,3,3,91,179.0,1,56,65
55,14,2,111,15,7,1,28,1,89,45.0,2,51,100
50,0,2,34,15,1,1,2,4,90,189.0,1,76,85
4,11,1,150,4,6,1,5,0,90,77.78079658023704,1,0,95
78,10,2,94,18,2,0,3,4,91,244.0,1,23,290
48,4,1,13,4,18,0,3,2,91,142.0,1,0,190
73,6,2,64,14,5,0,365,4,89,189.0,5,305,120
59,6,2,200,18,11,0,2,9,90,414.0,1,317,161
60,1,2,196,11,0,0,30,0,81,26.56797036109478,232,309,305
60,1,2,196,11,0,0,30,0,88,110.14126782163027,232,235,269
51,6,2,200,20,13,0,30,0,89,127.32987339967964,1,192,113
57,0,2,93,23,16,1,4,0,88,153.70226604199993,1,66,135
76,10,2,208,15,1,0,2,1,90,87.0,1,61,250
77,1,2,200,18,9,0,5,3,90,190.0,1,119,299
42,0,1,213,11,12,1,3,1,89,51.0,1,0,69
70,1,3,122,13,22,0,2,0,90,229.83616011247005,1,327,149
77,10,2,200,18,10,0,5,9,91,465.0,1,164,199
73,0,1,28,8,21,1,1,1,89,44.0,5,328,50
77,13,1,13,4,21,1,1,14,90,633.0,2,249,48
38,5,2,205,24,18,1,1,9,91,518.0,5,84,75
38,5,2,205,24,19,1,1,4,90,230.0,5,160,150
69,0,4,186,0,0,1,1,10,91,499.0,1,179,50
38,5,2,205,24,19,1,1,7,90,511.0,5,185,150
78,14,2,200,20,12,0,3,0,90,222.43247636589967,1,0,200
77,1,2,200,18,9,0,6,7,90,355.0,1,100,250
38,5,2,205,24,19,1,1,9,90,518.0,5,188,150
78,1,2,93,22,13,1,4,0,90,216.58040015898405,1,88,150
69,12,0,101,22,23,1,1,11,90,507.0,2,121,40
78,0,1,213,11,14,1,1,28,90,922.0,2,20,100
77,4,2,73,9,0,0,2,7,91,419.0,1,189,320
78,5,2,129,22,10,0,2,4,90,254.0,1,101,150
48,5,2,94,18,3,0,30,1,90,99.0,20,340,120
76,4,3,103,17,23,0,2,3,89,149.0,6,36,69
58,4,1,157,3,8,0,4,6,90,528.0,1,92,250
75,1,1,28,7,19,1,3,1,89,62.0,3,178,64
75,9,1,158,1,16,1,3,0,88,179.61517507252606,1,11,40
64,7,3,218,15,23,1,30,0,88,131.92047259126142,103,246,47
78,8,3,83,8,22,1,1,1,90,78.0,1,70,49
11,4,1,181,2,5,0,3,6,90,485.0,1,45,119
64,7,3,4,19,19,1,30,0,88,131.03960693655534,103,242,48
58,4,4,147,0,0,1,1,1,90,99.0,3,364,65
43,13,2,126,16,6,0,3,0,90,162.92333884849938,1,364,250
78,3,2,126,17,6,1,1,6,90,320.0,7,67,325
77,8,1,13,5,21,0,3,4,91,399.0,1,252,110
54,14,2,177,12,1,1,7,1,91,99.0,3,59,115
73,12,1,13,4,18,1,2,7,90,343.0,3,360,55
78,5,3,165,9,22,0,3,10,91,525.0,1,152,99
17,9,2,93,22,12,0,4,1,91,99.0,1,8,148
33,9,2,205,24,18,0,7,1,89,76.0,1,25,95
76,12,2,34,16,2,0,3,6,90,339.0,1,180,300
78,13,0,16,24,23,1,2,4,91,234.0,1,325,95
78,7,3,182,2,24,1,4,3,90,175.0,1,69,70
74,3,1,13,4,21,1,2,1,89,44.0,10,361,50
74,3,1,13,4,21,1,2,4,90,181.0,10,350,40
41,14,3,122,12,22,0,7,2,89,121.0,3,38,145
5,9,1,13,6,19,1,7,0,90,85.6329264812191,1,0,65
77,2,2,200,18,9,0,30,1,89,70.0,1,0,149
49,10,1,13,5,17,1,2,9,91,490.0,3,64,42
77,10,2,126,17,8,0,3,1,89,56.0,1,186,89
77,11,2,94,17,3,0,3,12,90,685.0,2,61,300
78,10,1,13,3,19,1,1,4,90,199.0,3,343,43
30,11,3,4,19,19,1,3,0,91,160.7351259056245,1,5,78
74,6,3,50,15,23,2,1,12,91,599.0,8,351,25
68,0,1,49,0,5,2,5,1,89,74.0,10,129,25
61,3,3,4,18,22,1,30,0,89,155.61515742792037,1,359,103
57,5,3,4,20,19,0,1,5,90,237.0,1,24,150
4,8,2,201,20,7,1,90,0,80,-116.06265239300834,1,193,55
14,2,1,31,4,2,0,20,0,89,59.49638405068747,1,12,157
8,0,2,73,8,0,0,2,3,90,199.0,1,8,160
30,9,2,34,16,0,0,30,0,89,77.9732219552065,10,365,280
34,10,1,213,10,16,1,1,9,91,778.0,3,318,69
76,8,0,101,23,23,1,2,4,91,399.0,2,27,35
72,2,1,13,5,20,1,1,9,90,434.0,1,147,60
77,14,1,13,3,21,1,2,4,90,234.0,5,168,58
41,1,3,103,17,23,0,7,0,90,167.4068054811023,1,58,120
77,14,1,13,3,21,1,2,3,91,147.0,5,167,58
78,12,3,116,17,18,0,1,2,91,161.0,10,341,299
78,12,3,116,17,18,0,1,3,90,204.0,10,357,299
77,14,1,13,4,21,1,2,4,90,213.0,5,164,58
77,14,1,13,3,21,1,2,8,91,663.0,5,171,58
78,12,3,116,17,18,1,1,9,90,414.0,10,360,99
58,4,1,23,0,9,1,2,7,90,343.0,1,31,100
78,12,3,116,17,18,1,1,15,91,715.0,10,348,79
77,7,2,111,16,6,0,6,8,91,435.0,1,158,299
18,1,2,94,18,4,0,2,2,90,135.0,1,5,200
78,11,2,118,12,5,1,1,0,90,220.77037918880183,2,365,128
77,11,3,188,16,18,0,4,2,90,110.0,2,298,149
76,11,1,28,5,22,1,2,6,90,304.0,4,122,58
78,12,3,116,17,18,1,1,9,90,449.0,10,357,89
78,12,3,116,17,18,1,1,7,90,343.0,10,352,99
78,12,3,116,17,18,1,1,8,91,413.0,10,360,79
78,12,3,116,17,18,1,1,9,90,626.0,10,358,89
70,13,3,165,8,22,0,2,2,90,99.0,3,59,155
78,14,1,213,11,11,1,3,4,90,225.0,2,180,99
42,5,3,165,10,22,1,2,7,90,403.0,1,104,65
78,12,3,116,17,18,1,1,15,91,704.0,10,350,79
72,7,1,90,13,11,1,1,0,88,173.06495036952694,2,0,70
67,0,1,150,4,7,1,6,0,91,209.18387098830982,1,44,80
76,0,1,213,11,10,1,1,11,91,558.0,2,58,90
78,6,0,151,24,23,0,1,8,90,470.0,1,51,100
69,12,1,158,2,16,0,4,3,89,163.0,1,145,125
73,9,1,13,4,22,1,1,2,89,104.0,4,9,60
4,11,2,205,24,18,0,4,0,89,74.99268867054167,2,67,91
78,2,2,190,18,5,1,2,10,90,499.0,1,24,130
78,11,2,118,11,5,0,1,0,90,224.9313309433585,2,179,250
19,6,2,208,15,0,0,25,0,89,61.74788488406176,2,73,140
75,1,0,36,24,24,1,1,2,90,142.0,1,18,29
69,3,2,111,15,6,0,30,0,88,138.51519423249317,1,90,134
65,6,2,102,24,19,1,2,1,90,99.0,9,335,125
78,9,3,77,17,24,0,2,4,90,234.0,2,311,119
48,11,3,77,17,24,2,1,0,88,147.40007237939452,2,72,200
76,7,2,136,16,7,2,2,2,90,142.0,3,358,43
78,13,2,61,21,17,0,2,6,91,352.0,1,192,280
32,14,1,13,4,20,1,3,3,90,230.0,2,322,60
70,1,0,204,24,24,0,2,10,90,555.0,1,173,309
78,1,2,34,16,1,0,3,2,90,96.0,1,45,215
69,1,2,94,19,3,1,9,0,90,191.84097000977866,1,141,150
23,5,1,51,2,19,1,1,2,90,199.0,1,325,49
65,1,2,93,23,12,0,6,3,90,299.0,1,279,115
32,4,1,88,0,3,0,60,0,89,61.69095628193574,2,87,85
32,4,1,88,0,3,0,60,0,89,61.8908271017621,2,87,85
54,14,2,93,23,16,1,7,2,90,170.0,1,30,69
78,12,1,74,1,9,1,3,1,89,52.0,1,105,70
72,4,1,13,4,22,1,4,0,90,212.0302996619742,1,0,40
75,12,1,52,5,23,1,1,1,90,99.0,2,340,40
42,1,4,169,0,0,0,2,1,91,99.0,1,0,135
78,5,3,104,6,24,0,2,14,91,763.0,1,354,90
68,11,0,154,22,19,2,1,4,90,206.0,7,64,28
65,7,0,204,24,23,1,1,12,90,619.0,3,315,37
78,9,1,13,3,20,0,2,7,91,411.0,1,4,150
14,3,2,94,19,3,0,2,1,90,99.0,1,0,170
55,2,2,201,21,8,1,3,1,90,99.0,1,67,85
78,8,3,112,2,24,0,3,2,90,145.0,1,24,254
61,11,1,28,8,19,1,14,6,90,499.0,1,0,50
68,11,0,154,22,19,2,1,4,90,202.0,7,71,28
68,14,2,34,15,3,1,1,7,90,374.0,3,87,140
29,5,2,118,12,5,0,5,0,90,129.56729225834508,1,0,130
78,10,2,201,21,6,0,1,2,90,132.0,1,346,165
61,1,2,93,23,16,1,2,8,91,443.0,2,330,55
78,5,1,28,7,19,1,5,3,90,272.0,1,0,45
63,11,3,103,16,23,0,1,8,90,443.0,1,157,96
18,13,1,13,4,11,1,3,6,91,289.0,4,20,70
33,0,3,54,20,22,1,85,0,83,-12.784803879839643,1,228,35
62,12,1,28,6,20,1,1,6,90,390.0,2,167,60
50,13,2,64,13,5,0,2,8,90,435.0,1,67,150
78,5,2,190,17,5,1,1,7,90,403.0,7,296,100
78,5,2,190,17,4,1,1,0,90,215.69685199286351,7,293,100
78,5,2,190,17,4,1,1,0,90,215.648927923643,7,294,100
78,5,2,190,17,4,1,1,0,90,215.64204618801136,7,300,100
78,5,2,190,17,4,1,1,2,90,199.0,7,300,100
78,5,2,190,17,5,1,1,2,90,135.0,7,298,100
78,5,2,190,17,4,1,1,0,90,215.56544297035538,7,256,100
50,12,1,28,7,19,1,1,8,90,386.0,1,3,65
69,14,1,107,1,8,2,1,0,91,214.7337104004235,2,27,65
78,14,1,213,10,8,0,1,9,90,599.0,1,202,259
